,vibration
2998,681
2999,698
3000,715
3001,729
3002,736
3003,733
3004,724
3005,711
3006,700
3007,691
3008,684
3009,682
3010,685
3011,695
3012,709
3013,723
3014,733
3015,683
3016,695
3017,703
3018,703
3019,693
3020,679
3021,664
3022,648
3023,635
3024,629
3025,626
3026,625
3027,634
3028,652
3029,672
3030,695
3031,717
3032,735
3033,743
3034,741
3035,732
3036,716
3037,697
3038,679
3039,668
3040,664
3041,667
3042,681
3043,700
3044,720
3045,736
3046,746
3047,746
3048,743
3049,733
3050,717
3051,700
3052,678
3053,659
3054,645
3055,640
3056,637
3057,636
3058,639
3059,644
3060,646
3061,646
3062,642
3063,634
3064,617
3065,546
3066,555
3067,567
3068,582
3069,599
3070,614
3071,624
3072,632
3073,642
3074,655
3075,669
3076,682
3077,692
3078,696
3079,696
3080,689
3081,678
3082,666
3083,654
3084,641
3085,634
3086,631
3087,632
3088,640
3089,654
3090,673
3091,690
3092,707
3093,725
3094,738
3095,738
3096,729
3097,713
3098,693
3099,675
3100,662
3101,657
3102,657
3103,671
3104,697
3105,724
3106,745
3107,746
3108,746
3109,746
3110,746
3111,736
3112,711
3113,685
3114,661
3115,730
3116,713
3117,694
3118,676
3119,662
3120,650
3121,641
3122,636
3123,636
3124,639
3125,643
3126,646
3127,645
3128,640
3129,632
3130,620
3131,603
3132,584
3133,568
3134,558
3135,553
3136,551
3137,554
3138,563
3139,575
3140,590
3141,602
3142,615
3143,629
3144,646
3145,662
3146,676
3147,685
3148,688
3149,687
3150,681
3151,675
3152,670
3153,664
3154,659
3155,658
3156,663
3157,670
3158,678
3159,684
3160,689
3161,690
3162,692
3163,692
3164,690
3165,670
3166,682
3167,699
3168,717
3169,731
3170,745
3171,746
3172,746
3173,746
3174,743
3175,724
3176,705
3177,687
3178,668
3179,650
3180,639
3181,633
3182,628
3183,623
3184,622
3185,625
3186,627
3187,627
3188,621
3189,610
3190,597
3191,586
3192,575
3193,563
3194,551
3195,545
3196,546
3197,552
3198,563
3199,574
3200,584
3201,596
3202,609
3203,620
3204,627
3205,633
3206,638
3207,641
3208,647
3209,660
3210,672
3211,682
3212,692
3213,702
3214,709
3215,620
3216,618
3217,613
3218,605
3219,595
3220,583
3221,566
3222,550
3223,537
3224,536
3225,537
3226,540
3227,547
3228,560
3229,574
3230,590
3231,605
3232,617
3233,626
3234,637
3235,650
3236,664
3237,678
3238,691
3239,701
3240,710
3241,713
3242,711
3243,705
3244,697
3245,688
3246,674
3247,658
3248,647
3249,643
3250,648
3251,660
3252,675
3253,693
3254,714
3255,733
3256,745
3257,746
3258,746
3259,736
3260,718
3261,702
3262,686
3263,675
3264,671
3265,534
3266,518
3267,508
3268,505
3269,508
3270,515
3271,533
3272,556
3273,579
3274,601
3275,622
3276,641
3277,656
3278,672
3279,679
3280,677
3281,670
3282,669
3283,669
3284,668
3285,664
3286,661
3287,658
3288,652
3289,649
3290,651
3291,656
3292,664
3293,674
3294,688
3295,703
3296,721
3297,735
3298,744
3299,745
3300,737
3301,726
3302,710
3303,695
3304,682
3305,675
3306,676
3307,687
3308,704
3309,726
3310,746
3311,746
3312,746
3313,746
3314,746
3315,671
3316,656
3317,639
3318,627
3319,618
3320,611
3321,607
3322,603
3323,598
3324,588
3325,580
3326,573
3327,566
3328,558
3329,553
3330,551
3331,546
3332,544
3333,547
3334,554
3335,561
3336,573
3337,590
3338,607
3339,623
3340,643
3341,665
3342,680
3343,691
3344,703
3345,714
3346,715
3347,708
3348,694
3349,678
3350,659
3351,640
3352,627
3353,623
3354,628
3355,641
3356,661
3357,685
3358,704
3359,719
3360,732
3361,741
3362,741
3363,729
3364,710
3365,634
3366,635
3367,645
3368,659
3369,672
3370,689
3371,708
3372,729
3373,745
3374,746
3375,746
3376,735
3377,718
3378,700
3379,684
3380,673
3381,672
3382,681
3383,697
3384,715
3385,734
3386,746
3387,746
3388,746
3389,734
3390,715
3391,698
3392,684
3393,669
3394,651
3395,638
3396,635
3397,640
3398,647
3399,650
3400,649
3401,648
3402,646
3403,640
3404,630
3405,614
3406,594
3407,571
3408,552
3409,535
3410,525
3411,522
3412,528
3413,535
3414,546
3415,651
3416,649
3417,648
3418,643
3419,634
3420,622
3421,611
3422,601
3423,590
3424,574
3425,556
3426,539
3427,524
3428,517
3429,515
3430,522
3431,530
3432,539
3433,552
3434,567
3435,583
3436,602
3437,623
3438,642
3439,658
3440,672
3441,684
3442,692
3443,697
3444,700
3445,699
3446,691
3447,678
3448,669
3449,663
3450,652
3451,643
3452,640
3453,645
3454,652
3455,666
3456,683
3457,705
3458,727
3459,745
3460,746
3461,746
3462,746
3463,746
3464,722
3465,721
3466,725
3467,721
3468,715
3469,707
3470,691
3471,671
3472,654
3473,645
3474,641
3475,650
3476,665
3477,685
3478,707
3479,729
3480,746
3481,744
3482,746
3483,746
3484,737
3485,720
3486,706
3487,696
3488,688
3489,686
3490,692
3491,701
3492,710
3493,714
3494,717
3495,718
3496,717
3497,709
3498,696
3499,681
3500,666
3501,652
3502,638
3503,625
3504,617
3505,616
3506,618
3507,622
3508,623
3509,621
3510,614
3511,604
3512,587
3513,568
3514,552
3515,542
3516,527
3517,517
3518,512
3519,515
3520,525
3521,537
3522,552
3523,566
3524,583
3525,601
3526,616
3527,629
3528,641
3529,654
3530,667
3531,680
3532,692
3533,703
3534,708
3535,708
3536,704
3537,696
3538,683
3539,668
3540,655
3541,648
3542,645
3543,647
3544,655
3545,671
3546,690
3547,716
3548,741
3549,746
3550,746
3551,746
3552,746
3553,746
3554,723
3555,695
3556,672
3557,663
3558,670
3559,683
3560,700
3561,717
3562,738
3563,746
3564,746
3565,566
3566,584
3567,601
3568,617
3569,634
3570,648
3571,658
3572,671
3573,681
3574,685
3575,685
3576,686
3577,685
3578,675
3579,665
3580,657
3581,650
3582,646
3583,649
3584,657
3585,668
3586,683
3587,702
3588,722
3589,737
3590,745
3591,746
3592,746
3593,745
3594,737
3595,724
3596,709
3597,698
3598,695
3599,702
3600,715
3601,729
3602,744
3603,746
3604,745
3605,746
3606,746
3607,736
3608,719
3609,702
3610,688
3611,673
3612,663
3613,658
3614,654
3615,660
3616,671
3617,679
3618,685
3619,686
3620,679
3621,673
3622,672
3623,673
3624,677
3625,682
3626,681
3627,674
3628,667
3629,663
3630,663
3631,662
3632,660
3633,661
3634,672
3635,689
3636,710
3637,730
3638,746
3639,744
3640,746
3641,746
3642,746
3643,735
3644,714
3645,700
3646,694
3647,689
3648,691
3649,702
3650,718
3651,730
3652,738
3653,742
3654,742
3655,739
3656,730
3657,713
3658,689
3659,664
3660,644
3661,631
3662,625
3663,621
3664,620
3665,696
3666,703
3667,700
3668,691
3669,684
3670,676
3671,663
3672,651
3673,645
3674,641
3675,634
3676,636
3677,651
3678,673
3679,696
3680,722
3681,744
3682,746
3683,746
3684,746
3685,746
3686,741
3687,722
3688,705
3689,698
3690,697
3691,699
3692,704
3693,713
3694,723
3695,732
3696,735
3697,731
3698,720
3699,708
3700,697
3701,685
3702,672
3703,660
3704,650
3705,645
3706,643
3707,641
3708,638
3709,635
3710,634
3711,627
3712,614
3713,595
3714,582
3715,523
3716,528
3717,539
3718,558
3719,580
3720,601
3721,622
3722,640
3723,657
3724,670
3725,684
3726,698
3727,706
3728,711
3729,712
3730,704
3731,686
3732,670
3733,662
3734,652
3735,641
3736,635
3737,643
3738,657
3739,677
3740,699
3741,723
3742,743
3743,746
3744,746
3745,746
3746,746
3747,746
3748,728
3749,705
3750,686
3751,681
3752,685
3753,698
3754,714
3755,730
3756,742
3757,746
3758,747
3759,746
3760,733
3761,711
3762,695
3763,681
3764,665
3765,657
3766,677
3767,699
3768,722
3769,744
3770,746
3771,746
3772,745
3773,746
3774,731
3775,714
3776,697
3777,685
3778,683
3779,688
3780,700
3781,712
3782,723
3783,735
3784,742
3785,740
3786,730
3787,715
3788,694
3789,676
3790,662
3791,649
3792,637
3793,627
3794,627
3795,631
3796,635
3797,640
3798,642
3799,640
3800,631
3801,618
3802,601
3803,581
3804,557
3805,534
3806,516
3807,506
3808,503
3809,508
3810,520
3811,534
3812,551
3813,572
3814,596
3815,673
3816,665
3817,656
3818,646
3819,635
3820,631
3821,637
3822,650
3823,665
3824,686
3825,711
3826,733
3827,746
3828,746
3829,746
3830,746
3831,745
3832,731
3833,715
3834,709
3835,711
3836,712
3837,715
3838,724
3839,737
3840,745
3841,744
3842,737
3843,728
3844,717
3845,704
3846,692
3847,680
3848,668
3849,661
3850,657
3851,655
3852,657
3853,660
3854,660
3855,658
3856,653
3857,645
3858,632
3859,612
3860,584
3861,557
3862,538
3863,527
3864,518
3865,698
3866,708
3867,719
3868,725
3869,726
3870,734
3871,739
3872,734
3873,722
3874,708
3875,694
3876,683
3877,675
3878,665
3879,654
3880,646
3881,648
3882,651
3883,650
3884,648
3885,646
3886,639
3887,624
3888,599
3889,569
3890,541
3891,522
3892,513
3893,509
3894,506
3895,513
3896,530
3897,549
3898,564
3899,578
3900,593
3901,607
3902,618
3903,628
3904,638
3905,645
3906,653
3907,664
3908,671
3909,675
3910,682
3911,690
3912,696
3913,698
3914,692
3915,675
3916,687
3917,693
3918,691
3919,688
3920,687
3921,684
3922,674
3923,662
3924,655
3925,655
3926,659
3927,667
3928,679
3929,697
3930,718
3931,736
3932,745
3933,746
3934,744
3935,739
3936,730
3937,715
3938,702
3939,698
3940,702
3941,707
3942,714
3943,727
3944,740
3945,746
3946,746
3947,746
3948,745
3949,730
3950,717
3951,703
3952,689
3953,676
3954,666
3955,659
3956,655
3957,655
3958,657
3959,657
3960,647
3961,629
3962,608
3963,588
3964,573
3965,603
3966,620
3967,633
3968,644
3969,655
3970,667
3971,680
3972,694
3973,708
3974,718
3975,723
3976,722
3977,717
3978,705
3979,687
3980,668
3981,650
3982,639
3983,637
3984,645
3985,659
3986,679
3987,702
3988,730
3989,746
3990,746
3991,746
3992,746
3993,746
3994,746
3995,725
3996,701
3997,683
3998,677
3999,683
4000,697
4001,710
4002,722
4003,734
4004,743
4005,743
4006,734
4007,719
4008,700
4009,675
4010,651
4011,635
4012,624
4013,621
4014,620
4015,504
4016,509
4017,522
4018,537
4019,550
4020,561
4021,573
4022,585
4023,595
4024,605
4025,613
4026,621
4027,629
4028,639
4029,650
4030,662
4031,679
4032,695
4033,708
4034,715
4035,718
4036,716
4037,707
4038,691
4039,671
4040,653
4041,642
4042,637
4043,639
4044,652
4045,677
4046,703
4047,729
4048,746
4049,746
4050,746
4051,746
4052,746
4053,746
4054,739
4055,722
4056,712
4057,704
4058,702
4059,707
4060,717
4061,726
4062,729
4063,730
4064,729
4065,572
4066,595
4067,615
4068,632
4069,643
4070,650
4071,656
4072,669
4073,681
4074,693
4075,705
4076,710
4077,708
4078,702
4079,697
4080,690
4081,679
4082,666
4083,657
4084,653
4085,654
4086,661
4087,674
4088,690
4089,708
4090,724
4091,739
4092,746
4093,746
4094,746
4095,734
4096,719
4097,701
4098,687
4099,686
4100,695
4101,704
4102,714
4103,725
4104,736
4105,741
4106,739
4107,728
4108,709
4109,690
4110,677
4111,666
4112,650
4113,637
4114,638
4115,630
4116,628
4117,625
4118,621
4119,621
4120,620
4121,620
4122,620
4123,617
4124,608
4125,593
4126,573
4127,551
4128,535
4129,524
4130,512
4131,504
4132,506
4133,514
4134,528
4135,554
4136,585
4137,607
4138,623
4139,642
4140,652
4141,658
4142,675
4143,694
4144,700
4145,698
4146,699
4147,702
4148,702
4149,697
4150,687
4151,670
4152,655
4153,649
4154,646
4155,645
4156,652
4157,669
4158,692
4159,715
4160,735
4161,746
4162,746
4163,746
4164,746
4165,684
4166,710
4167,728
4168,745
4169,746
4170,746
4171,746
4172,746
4173,746
4174,716
4175,690
4176,684
4177,691
4178,701
4179,712
4180,723
4181,736
4182,746
4183,746
4184,746
4185,728
4186,705
4187,689
4188,674
4189,660
4190,650
4191,648
4192,646
4193,646
4194,648
4195,648
4196,646
4197,646
4198,645
4199,637
4200,616
4201,591
4202,564
4203,541
4204,525
4205,513
4206,505
4207,503
4208,508
4209,516
4210,526
4211,539
4212,559
4213,582
4214,605
4215,557
4216,569
4217,585
4218,603
4219,615
4220,622
4221,630
4222,646
4223,662
4224,673
4225,687
4226,704
4227,720
4228,729
4229,729
4230,720
4231,708
4232,698
4233,690
4234,676
4235,662
4236,656
4237,659
4238,669
4239,683
4240,699
4241,716
4242,733
4243,746
4244,746
4245,746
4246,745
4247,746
4248,746
4249,731
4250,713
4251,700
4252,698
4253,700
4254,704
4255,709
4256,719
4257,724
4258,724
4259,719
4260,709
4261,700
4262,695
4263,686
4264,669
4265,576
4266,594
4267,610
4268,625
4269,637
4270,650
4271,663
4272,678
4273,692
4274,705
4275,719
4276,729
4277,725
4278,708
4279,691
4280,677
4281,665
4282,652
4283,638
4284,630
4285,638
4286,659
4287,685
4288,713
4289,740
4290,746
4291,746
4292,746
4293,746
4294,746
4295,746
4296,740
4297,718
4298,702
4299,696
4300,699
4301,713
4302,727
4303,735
4304,743
4305,746
4306,746
4307,740
4308,726
4309,709
4310,690
4311,674
4312,663
4313,650
4314,639
4315,644
4316,640
4317,637
4318,632
4319,629
4320,621
4321,610
4322,592
4323,570
4324,549
4325,532
4326,516
4327,504
4328,498
4329,498
4330,502
4331,514
4332,530
4333,549
4334,570
4335,593
4336,615
4337,633
4338,647
4339,660
4340,674
4341,685
4342,695
4343,699
4344,702
4345,703
4346,699
4347,691
4348,682
4349,672
4350,661
4351,648
4352,641
4353,641
4354,645
4355,655
4356,673
4357,694
4358,716
4359,740
4360,746
4361,746
4362,746
4363,747
4364,746
4365,665
4366,656
4367,653
4368,657
4369,666
4370,681
4371,701
4372,725
4373,742
4374,746
4375,746
4376,746
4377,741
4378,727
4379,711
4380,698
4381,688
4382,689
4383,702
4384,718
4385,730
4386,738
4387,744
4388,745
4389,743
4390,737
4391,724
4392,711
4393,698
4394,683
4395,664
4396,645
4397,632
4398,628
4399,632
4400,638
4401,640
4402,637
4403,631
4404,621
4405,606
4406,586
4407,564
4408,543
4409,529
4410,521
4411,516
4412,514
4413,517
4414,518
4415,650
4416,642
4417,633
4418,627
4419,623
4420,619
4421,614
4422,607
4423,599
4424,590
4425,575
4426,555
4427,538
4428,521
4429,508
4430,503
4431,507
4432,515
4433,523
4434,536
4435,552
4436,570
4437,588
4438,606
4439,627
4440,647
4441,668
4442,686
4443,700
4444,711
4445,718
4446,721
4447,716
4448,707
4449,698
4450,690
4451,677
4452,663
4453,654
4454,656
4455,666
4456,676
4457,687
4458,700
4459,720
4460,742
4461,746
4462,746
4463,746
4464,746
4465,638
4466,621
4467,602
4468,581
4469,558
4470,536
4471,521
4472,516
4473,518
4474,521
4475,527
4476,537
4477,549
4478,563
4479,581
4480,597
4481,606
4482,614
4483,626
4484,641
4485,650
4486,657
4487,669
4488,685
4489,693
4490,695
4491,697
4492,696
4493,686
4494,669
4495,652
4496,643
4497,636
4498,634
4499,639
4500,647
4501,666
4502,694
4503,725
4504,746
4505,746
4506,746
4507,746
4508,746
4509,746
4510,734
4511,722
4512,711
4513,704
4514,701
4515,678
4516,685
4517,700
4518,719
4519,736
4520,746
4521,746
4522,746
4523,746
4524,732
4525,712
4526,688
4527,664
4528,641
4529,625
4530,620
4531,624
4532,631
4533,636
4534,639
4535,636
4536,629
4537,618
4538,603
4539,584
4540,562
4541,539
4542,524
4543,515
4544,508
4545,504
4546,507
4547,511
4548,520
4549,535
4550,558
4551,581
4552,607
4553,636
4554,658
4555,676
4556,694
4557,708
4558,710
4559,703
4560,693
4561,684
4562,671
4563,655
4564,643
4565,746
4566,746
4567,746
4568,746
4569,734
4570,714
4571,690
4572,674
4573,677
4574,695
4575,719
4576,741
4577,746
4578,746
4579,746
4580,746
4581,746
4582,732
4583,709
4584,692
4585,674
4586,651
4587,631
4588,624
4589,629
4590,633
4591,636
4592,638
4593,639
4594,640
4595,637
4596,622
4597,593
4598,564
4599,538
4600,515
4601,498
4602,484
4603,477
4604,479
4605,493
4606,513
4607,537
4608,564
4609,590
4610,612
4611,626
4612,639
4613,649
4614,660
4615,699
4616,690
4617,689
4618,692
4619,700
4620,713
4621,725
4622,729
4623,726
4624,721
4625,718
4626,713
4627,702
4628,684
4629,663
4630,645
4631,636
4632,631
4633,630
4634,631
4635,635
4636,636
4637,627
4638,614
4639,600
4640,584
4641,562
4642,542
4643,526
4644,517
4645,513
4646,514
4647,518
4648,521
4649,528
4650,541
4651,559
4652,577
4653,593
4654,609
4655,626
4656,641
4657,651
4658,658
4659,669
4660,686
4661,699
4662,706
4663,707
4664,708
4665,639
4666,631
4667,616
4668,593
4669,571
4670,553
4671,538
4672,529
4673,523
4674,521
4675,526
4676,537
4677,550
4678,557
4679,567
4680,577
4681,586
4682,592
4683,602
4684,618
4685,634
4686,646
4687,657
4688,669
4689,678
4690,684
4691,689
4692,692
4693,694
4694,694
4695,685
4696,668
4697,655
4698,652
4699,651
4700,650
4701,658
4702,672
4703,691
4704,717
4705,745
4706,746
4707,746
4708,746
4709,746
4710,746
4711,723
4712,701
4713,692
4714,691
4715,683
4716,713
4717,737
4718,746
4719,746
4720,746
4721,746
4722,746
4723,746
4724,739
4725,725
4726,711
4727,700
4728,691
4729,687
4730,693
4731,704
4732,710
4733,710
4734,709
4735,709
4736,707
4737,704
4738,699
4739,691
4740,681
4741,675
4742,672
4743,663
4744,652
4745,640
4746,629
4747,616
4748,601
4749,586
4750,573
4751,560
4752,551
4753,544
4754,536
4755,526
4756,521
4757,524
4758,532
4759,541
4760,556
4761,575
4762,596
4763,612
4764,628
4765,611
4766,627
4767,645
4768,662
4769,677
4770,690
4771,701
4772,706
4773,707
4774,709
4775,708
4776,698
4777,676
4778,651
4779,631
4780,621
4781,621
4782,627
4783,638
4784,653
4785,678
4786,707
4787,740
4788,746
4789,746
4790,746
4791,746
4792,746
4793,740
4794,717
4795,690
4796,668
4797,662
4798,669
4799,684
4800,708
4801,733
4802,746
4803,746
4804,746
4805,746
4806,728
4807,706
4808,685
4809,660
4810,637
4811,620
4812,617
4813,619
4814,625
4815,722
4816,709
4817,703
4818,703
4819,709
4820,723
4821,741
4822,746
4823,746
4824,746
4825,746
4826,746
4827,726
4828,698
4829,680
4830,669
4831,661
4832,654
4833,650
4834,648
4835,648
4836,654
4837,659
4838,656
4839,648
4840,634
4841,613
4842,586
4843,563
4844,545
4845,528
4846,514
4847,507
4848,507
4849,514
4850,527
4851,538
4852,546
4853,551
4854,558
4855,568
4856,579
4857,591
4858,610
4859,635
4860,660
4861,685
4862,707
4863,722
4864,729
4865,745
4866,746
4867,718
4868,696
4869,681
4870,670
4871,666
4872,674
4873,695
4874,717
4875,733
4876,746
4877,746
4878,746
4879,746
4880,727
4881,699
4882,676
4883,656
4884,638
4885,622
4886,608
4887,606
4888,611
4889,617
4890,622
4891,624
4892,623
4893,614
4894,599
4895,581
4896,565
4897,551
4898,538
4899,526
4900,518
4901,518
4902,524
4903,529
4904,533
4905,544
4906,563
4907,585
4908,607
4909,626
4910,641
4911,654
4912,668
4913,677
4914,683
4915,696
4916,713
4917,728
4918,737
4919,744
4920,746
4921,742
4922,731
4923,716
4924,697
4925,675
4926,654
4927,636
4928,623
4929,622
4930,631
4931,640
4932,642
4933,642
4934,639
4935,629
4936,610
4937,586
4938,558
4939,531
4940,507
4941,491
4942,487
4943,495
4944,515
4945,542
4946,563
4947,582
4948,599
4949,618
4950,635
4951,645
4952,651
4953,655
4954,659
4955,664
4956,672
4957,680
4958,684
4959,684
4960,682
4961,678
4962,674
4963,669
4964,665
4965,704
4966,693
4967,681
4968,664
4969,646
4970,634
4971,629
4972,634
4973,646
4974,665
4975,689
4976,718
4977,745
4978,746
4979,746
4980,746
4981,746
4982,746
4983,746
4984,743
4985,735
4986,728
4987,724
4988,723
4989,726
4990,726
4991,722
4992,715
4993,704
4994,695
4995,687
4996,683
4997,680
4998,680
4999,682
5000,683
5001,678
5002,669
5003,655
5004,640
5005,623
5006,605
5007,584
5008,567
5009,555
5010,542
5011,529
5012,522
5013,522
5014,526
5015,745
5016,746
5017,746
5018,746
5019,734
5020,722
5021,713
5022,704
5023,702
5024,708
5025,719
5026,723
5027,725
5028,727
5029,725
5030,720
5031,717
5032,712
5033,702
5034,687
5035,682
5036,676
5037,667
5038,659
5039,655
5040,649
5041,642
5042,634
5043,625
5044,611
5045,595
5046,579
5047,565
5048,552
5049,540
5050,531
5051,524
5052,522
5053,525
5054,537
5055,545
5056,551
5057,565
5058,587
5059,609
5060,629
5061,651
5062,668
5063,675
5064,681
5065,682
5066,675
5067,672
5068,671
5069,672
5070,673
5071,672
5072,666
5073,661
5074,655
5075,653
5076,655
5077,655
5078,654
5079,656
5080,672
5081,698
5082,724
5083,744
5084,746
5085,746
5086,746
5087,746
5088,729
5089,708
5090,690
5091,677
5092,672
5093,679
5094,698
5095,719
5096,735
5097,744
5098,746
5099,746
5100,746
5101,742
5102,728
5103,707
5104,686
5105,672
5106,657
5107,641
5108,627
5109,621
5110,619
5111,626
5112,636
5113,639
5114,635
5115,698
5116,710
5117,719
5118,723
5119,721
5120,708
5121,690
5122,673
